year,price,mileage,tax(£),mpg,engineSize,model,transmission,fuelType,category,mileage_category,engine_category,Cluster
1.0374464691361753,-0.46472301301552776,-1.0051705789779612,0.4465530159410943,0.35002426789397506,-1.0362671034346824,0.09627991303018922,0.3917866186947099,2.1518135052217957,Murah,Rendah,Kecil,0
-0.014950425753018193,-0.355996495129711,-0.44985303820189093,0.4465530159410943,-0.4401666236857885,-0.27069832660634136,1.7207354195462505,0.3917866186947099,2.1518135052217957,Murah,Lumayan,Sedang,0
-1.0673473206422115,-0.8180841961444322,0.5155789286024027,0.4465530159410943,-0.6550430942030927,-0.27069832660634136,3.345190926062312,0.3917866186947099,2.1518135052217957,Murah,Tinggi,Sedang,1
0.3358485392100463,-0.6006311603727987,-0.5701711610075137,0.4465530159410943,0.35002426789397506,-1.0362671034346824,0.09627991303018922,0.3917866186947099,2.1518135052217957,Murah,Lumayan,Kecil,0
1.0374464691361753,1.0574482373859069,-1.1254073782805052,0.42584432632380786,1.6254200928999094,0.11208606180782957,4.969646432578373,-0.32453699502908795,2.1518135052217957,Mahal,Rendah,Sedang,2
0.3358485392100463,-0.0026353120008064945,-1.114306720110199,0.4776160503670239,-0.7104950865946554,0.11208606180782957,7.406329692352465,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Sedang,2
0.6866475041731108,-0.3697232180127953,-0.316401169648983,0.4465530159410943,0.1004903021319443,-1.0362671034346824,1.7207354195462505,0.3917866186947099,2.1518135052217957,Murah,Lumayan,Kecil,0
0.3358485392100463,-0.6821760487871613,0.08358848024588444,0.4465530159410943,0.18366829071928809,-0.6534827150205118,0.09627991303018922,0.3917866186947099,2.1518135052217957,Murah,Tinggi,Kecil,1
-0.7165483556791472,-0.30163323618680254,0.2399329149155769,0.4465530159410943,-0.12131766743430533,0.3034782560149146,4.157418679320342,0.3917866186947099,-0.1553177788627317,Sedang,Tinggi,Besar,1
0.6866475041731108,-0.06637623311136658,0.2218790972320026,0.4465530159410943,-0.25301614936426586,-0.27069832660634136,1.7207354195462505,-0.32453699502908795,2.1518135052217957,Sedang,Tinggi,Sedang,1
-0.014950425753018193,-0.08418020041516906,-0.07840793788780995,0.4051356367065214,0.1004903021319443,0.3034782560149146,2.532963172804281,-0.32453699502908795,-0.1553177788627317,Sedang,Lumayan,Besar,1
-0.014950425753018193,-0.6558098681998507,-0.07905852591244328,0.4051356367065214,-0.32233113985371886,-0.27069832660634136,3.345190926062312,0.3917866186947099,2.1518135052217957,Murah,Lumayan,Sedang,1
0.6866475041731108,0.07292961792983614,-0.373978209829031,0.4465530159410943,-0.7104950865946554,0.11208606180782957,7.406329692352465,0.3917866186947099,2.1518135052217957,Sedang,Lumayan,Sedang,1
0.3358485392100463,-0.5735854390487017,-0.33827719197727807,0.4465530159410943,0.18366829071928809,-0.6534827150205118,0.09627991303018922,0.3917866186947099,2.1518135052217957,Murah,Lumayan,Kecil,0
0.6866475041731108,-0.3425415885413411,-0.8629357720925037,0.4465530159410943,-0.49561861607735125,-0.6534827150205118,0.09627991303018922,-0.32453699502908795,2.1518135052217957,Murah,Rendah,Kecil,0
0.6866475041731108,-0.4103597540726194,-0.5626080752211515,0.4465530159410943,0.18366829071928809,-1.0362671034346824,1.7207354195462505,0.3917866186947099,2.1518135052217957,Murah,Lumayan,Kecil,0
0.6866475041731108,-0.4789933684880412,-0.030549056325722024,0.4465530159410943,-0.49561861607735125,-0.6534827150205118,0.09627991303018922,-0.32453699502908795,2.1518135052217957,Murah,Lumayan,Kecil,1
1.0374464691361753,-0.003314852737592869,-1.0710426164720839,0.4465530159410943,-0.606522600860476,-0.6534827150205118,0.9085076662882199,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Kecil,0
0.6866475041731108,-0.7705163445693873,0.08529627381054689,0.4465530159410943,0.35002426789397506,-1.0362671034346824,0.09627991303018922,0.3917866186947099,2.1518135052217957,Murah,Tinggi,Kecil,0
1.0374464691361753,-0.030496482209047063,-0.9852869824751057,0.4569073607497375,-0.606522600860476,-0.6534827150205118,0.9085076662882199,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Kecil,0
0.6866475041731108,0.2623855753458718,-0.4966140524724101,0.4569073607497375,-0.7104950865946554,0.11208606180782957,7.406329692352465,0.3917866186947099,2.1518135052217957,Sedang,Lumayan,Sedang,2
1.0374464691361753,0.4866340184853689,-0.8799323842360489,0.4569073607497375,-1.3967134924402398,0.11208606180782957,7.406329692352465,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Sedang,2
1.0374464691361753,0.4594523890139148,-0.7069572931866674,0.4569073607497375,-1.3967134924402398,0.11208606180782957,7.406329692352465,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Sedang,2
-0.014950425753018193,-0.4239505688083465,-0.4997450073409579,0.4465530159410943,-0.4401666236857885,-0.27069832660634136,1.7207354195462505,0.3917866186947099,2.1518135052217957,Murah,Lumayan,Sedang,0
0.3358485392100463,0.2827717974494625,-0.09520124127365731,0.4465530159410943,0.17673679167034267,0.3034782560149146,7.406329692352465,1.8244338461423053,-0.1553177788627317,Sedang,Lumayan,Besar,1
-0.014950425753018193,0.1264774279886009,0.31349002345068067,0.4051356367065214,0.2668462793066313,0.8776548386361708,7.406329692352465,0.3917866186947099,-0.1553177788627317,Sedang,Tinggi,Besar,1
0.6866475041731108,0.17404527956364574,-0.009242298518981118,0.4569073607497375,-0.7104950865946554,0.11208606180782957,7.406329692352465,0.3917866186947099,2.1518135052217957,Sedang,Lumayan,Sedang,1
1.0374464691361753,-0.0026353120008064945,-0.9181137689317164,0.4465530159410943,-0.606522600860476,-0.6534827150205118,0.9085076662882199,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Kecil,0
0.3358485392100463,-0.5464038095772475,0.5887700813736504,0.4569073607497375,0.5371747422154978,-1.0362671034346824,0.9085076662882199,0.3917866186947099,2.1518135052217957,Murah,Tinggi,Kecil,1
0.3358485392100463,0.9485858113527329,-0.36763497658885624,0.4569073607497375,-0.8491250675735613,1.2604392270503415,6.594101939094434,-0.32453699502908795,-0.1553177788627317,Mahal,Lumayan,Besar,2
-0.3657493907160827,-0.4106315703673339,-0.5378857302850857,0.4465530159410943,-0.4401666236857885,-0.27069832660634136,1.7207354195462505,0.3917866186947099,2.1518135052217957,Murah,Lumayan,Sedang,0
1.0374464691361753,0.30968161062620214,-0.9257175164696182,0.4465530159410943,-0.7590155799372722,-1.0362671034346824,5.781874185836404,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Kecil,0
-1.0673473206422115,-0.6416754208746945,0.8684416084628948,0.4465530159410943,-0.4401666236857885,0.3034782560149146,4.157418679320342,0.3917866186947099,-0.1553177788627317,Murah,Tinggi,Besar,1
0.6866475041731108,-0.002907128295521047,-0.9854902912328036,0.4465530159410943,1.3342971328442066,0.11208606180782957,1.7207354195462505,0.3917866186947099,-0.1553177788627317,Sedang,Rendah,Sedang,2
-0.3657493907160827,-0.7504019387605112,1.1457954157143833,0.4051356367065214,-0.32233113985371886,-0.27069832660634136,3.345190926062312,0.3917866186947099,2.1518135052217957,Murah,Tinggi,Sedang,1
1.0374464691361753,0.4727713874549273,-0.9763007353848581,0.4465530159410943,-0.7590155799372722,-1.0362671034346824,5.781874185836404,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Kecil,0
0.3358485392100463,-0.47858564404596937,-0.4047998174960341,0.4465530159410943,0.2668462793066313,-0.6534827150205118,0.9085076662882199,0.3917866186947099,2.1518135052217957,Murah,Lumayan,Kecil,0
0.3358485392100463,-0.6824478650818758,0.41994248898130604,0.4465530159410943,0.18366829071928809,-0.6534827150205118,0.09627991303018922,0.3917866186947099,2.1518135052217957,Murah,Tinggi,Kecil,1
0.3358485392100463,0.33686324009765634,-0.8333340169716881,0.4569073607497375,0.46092825267709986,0.3034782560149146,7.406329692352465,0.3917866186947099,-0.1553177788627317,Sedang,Rendah,Besar,2
0.6866475041731108,0.06504694538311442,-0.6833734772937099,0.4465530159410943,-0.19063265792375828,-1.0362671034346824,5.781874185836404,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Kecil,0
0.3358485392100463,-0.4106315703673339,1.2192712007464077,0.4569073607497375,0.8490921994180362,0.3034782560149146,2.532963172804281,0.3917866186947099,-0.1553177788627317,Murah,Tinggi,Besar,1
-0.014950425753018193,-0.5057672735174236,-0.05226243164785882,0.4051356367065214,-0.32233113985371886,-0.27069832660634136,3.345190926062312,0.3917866186947099,2.1518135052217957,Murah,Lumayan,Sedang,1
0.6866475041731108,0.5403177366914909,-0.25374141052648724,0.4465530159410943,-0.19063265792375828,-1.0362671034346824,5.781874185836404,0.3917866186947099,2.1518135052217957,Mahal,Lumayan,Kecil,0
-0.3657493907160827,-0.3430852211307702,0.6652141742680643,0.4465530159410943,-0.12131766743430533,0.3034782560149146,4.157418679320342,0.3917866186947099,-0.1553177788627317,Murah,Tinggi,Besar,1
0.6866475041731108,-0.4106315703673339,-0.22649803699496734,0.4465530159410943,0.18366829071928809,-1.0362671034346824,1.7207354195462505,0.3917866186947099,2.1518135052217957,Murah,Lumayan,Kecil,0
1.0374464691361753,0.4048173137762918,-1.0828345244185629,0.4465530159410943,-0.93923455520985,-0.27069832660634136,1.7207354195462505,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Sedang,2
1.0374464691361753,0.4048173137762918,-1.0709206312174653,0.4465530159410943,-0.93923455520985,-0.27069832660634136,1.7207354195462505,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Sedang,2
1.0374464691361753,1.3561743452771884,-1.148665900161146,0.42584432632380786,-0.19063265792375828,0.11208606180782957,5.781874185836404,-0.32453699502908795,0.6137259824987774,Mahal,Rendah,Sedang,2
0.3358485392100463,-0.4106315703673339,-0.5180427955337698,0.4465530159410943,0.024243812593545966,-0.6534827150205118,0.9085076662882199,0.3917866186947099,2.1518135052217957,Murah,Lumayan,Kecil,0
-0.3657493907160827,-0.5465397177246049,-0.388860410892518,0.4051356367065214,-0.32233113985371886,-0.27069832660634136,3.345190926062312,0.3917866186947099,2.1518135052217957,Murah,Lumayan,Sedang,1
0.3358485392100463,-0.5465397177246049,-0.04628515417154028,0.4465530159410943,0.024243812593545966,-0.6534827150205118,0.9085076662882199,0.3917866186947099,2.1518135052217957,Murah,Lumayan,Kecil,1
-0.3657493907160827,-0.7232203092890571,0.5755550121232861,0.4051356367065214,-0.25301614936426586,-0.27069832660634136,0.9085076662882199,0.3917866186947099,2.1518135052217957,Murah,Tinggi,Sedang,1
1.0374464691361753,1.5600365663130948,-1.1467954595903251,0.4465530159410943,-1.4590969838807473,0.8776548386361708,1.7207354195462505,0.3917866186947099,2.1518135052217957,Mahal,Rendah,Besar,2
1.0374464691361753,0.4048173137762918,-1.1083294426338806,0.4465530159410943,-0.7590155799372722,-1.0362671034346824,5.781874185836404,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Kecil,0
1.0374464691361753,0.5407254611335628,-1.0647807067349884,0.4465530159410943,-1.3689874962444586,0.11208606180782957,7.406329692352465,0.3917866186947099,2.1518135052217957,Mahal,Rendah,Sedang,2
1.0374464691361753,0.4048173137762918,-1.0832004801824189,0.4465530159410943,-0.93923455520985,-0.27069832660634136,1.7207354195462505,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Sedang,2
1.0374464691361753,0.4727713874549273,-0.600301518898344,0.4569073607497375,-1.3967134924402398,0.11208606180782957,7.406329692352465,0.3917866186947099,2.1518135052217957,Sedang,Lumayan,Sedang,2
1.0374464691361753,0.9484499032053757,-1.05685166518477,0.4569073607497375,-1.3066040048039504,0.11208606180782957,7.406329692352465,1.8244338461423053,2.1518135052217957,Mahal,Rendah,Sedang,2
0.3358485392100463,0.33686324009765634,-0.6843086975791203,0.4569073607497375,0.46092825267709986,0.3034782560149146,7.406329692352465,0.3917866186947099,-0.1553177788627317,Sedang,Rendah,Besar,2
0.3358485392100463,0.4455897579834731,-0.42996944169903534,0.4569073607497375,0.17673679167034267,0.3034782560149146,7.406329692352465,1.8244338461423053,-0.1553177788627317,Sedang,Lumayan,Besar,2
0.3358485392100463,0.5407254611335628,-0.7485542650116598,0.4569073607497375,0.17673679167034267,0.3034782560149146,7.406329692352465,1.8244338461423053,-0.1553177788627317,Mahal,Rendah,Besar,2
0.6866475041731108,0.6089513511069128,-0.6817063454805871,0.4465530159410943,-1.1333165285803182,0.11208606180782957,7.406329692352465,0.3917866186947099,2.1518135052217957,Mahal,Lumayan,Sedang,2
-0.014950425753018193,-0.138815275652792,-0.3815006338638537,0.4776160503670239,-0.7104950865946554,0.11208606180782957,7.406329692352465,0.3917866186947099,2.1518135052217957,Sedang,Lumayan,Sedang,1
0.3358485392100463,0.5407254611335628,-0.711186115346784,0.4465530159410943,0.17673679167034267,0.3034782560149146,7.406329692352465,1.8244338461423053,-0.1553177788627317,Mahal,Rendah,Besar,2
0.3358485392100463,-0.0708612019741565,0.22659586041059399,0.4465530159410943,0.46092825267709986,0.3034782560149146,7.406329692352465,0.3917866186947099,-0.1553177788627317,Sedang,Tinggi,Besar,1
0.6866475041731108,0.4048173137762918,-0.9009951715335524,0.4465530159410943,-0.7104950865946554,0.11208606180782957,7.406329692352465,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Sedang,2
1.0374464691361753,0.4727713874549273,-0.7141544232091734,0.4465530159410943,-1.3967134924402398,0.11208606180782957,7.406329692352465,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Sedang,2
0.3358485392100463,0.20095509274038537,-0.9668265472761355,0.4776160503670239,-0.7104950865946554,0.11208606180782957,7.406329692352465,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Sedang,2
0.6866475041731108,-0.27649022892570746,-0.3596246115355586,0.4465530159410943,-0.6550430942030927,-0.27069832660634136,0.9085076662882199,-0.32453699502908795,2.1518135052217957,Sedang,Lumayan,Sedang,1
0.3358485392100463,-0.6144937914032403,-0.8478909240228584,0.4465530159410943,0.35002426789397506,-1.0362671034346824,0.09627991303018922,0.3917866186947099,2.1518135052217957,Murah,Rendah,Kecil,0
1.0374464691361753,0.5407254611335628,-0.4797800873350232,0.4569073607497375,-1.3967134924402398,0.11208606180782957,7.406329692352465,0.3917866186947099,2.1518135052217957,Mahal,Lumayan,Sedang,2
-0.3657493907160827,-0.4378131998387881,-0.32282572639223694,0.4569073607497375,-0.4401666236857885,-0.27069832660634136,1.7207354195462505,0.3917866186947099,2.1518135052217957,Murah,Lumayan,Sedang,1
1.0374464691361753,0.4727713874549273,-0.5647631480527494,0.4569073607497375,-1.3967134924402398,0.11208606180782957,7.406329692352465,0.3917866186947099,2.1518135052217957,Sedang,Lumayan,Sedang,2
1.0374464691361753,0.4048173137762918,-0.9321014114613325,0.4569073607497375,-0.7590155799372722,-1.0362671034346824,5.781874185836404,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Kecil,0
1.0374464691361753,1.2202661979199176,-0.9803669105388163,0.4361986711324511,0.5371747422154978,0.11208606180782957,4.969646432578373,-0.32453699502908795,0.6137259824987774,Mahal,Rendah,Sedang,2
1.0374464691361753,1.2202661979199176,-1.0152546933597777,0.4361986711324511,-0.19063265792375828,0.11208606180782957,5.781874185836404,-0.32453699502908795,0.6137259824987774,Mahal,Rendah,Sedang,2
0.3358485392100463,-0.20853615524707197,-0.4892136136922062,0.4465530159410943,1.2025986509142468,0.11208606180782957,1.7207354195462505,0.3917866186947099,-0.1553177788627317,Sedang,Lumayan,Sedang,1
0.6866475041731108,1.3544075393615438,-0.6588951028668816,0.4465530159410943,-0.5510706084689133,1.2604392270503415,6.594101939094434,0.3917866186947099,-0.1553177788627317,Mahal,Lumayan,Besar,2
1.3882454340992398,0.3350964341820118,-1.2011602213987462,0.4465530159410943,-0.25301614936426586,-0.6534827150205118,0.09627991303018922,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Kecil,0
1.3882454340992398,0.3350964341820118,-1.2011602213987462,0.4465530159410943,-0.606522600860476,-0.6534827150205118,0.9085076662882199,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Kecil,0
0.3358485392100463,1.0070263147163594,0.35829927364729997,0.4569073607497375,-0.8491250675735613,1.2604392270503415,6.594101939094434,1.8244338461423053,-0.1553177788627317,Mahal,Tinggi,Besar,1
0.3358485392100463,-0.6828555895239475,-0.38385901545314943,0.4465530159410943,0.35002426789397506,-1.0362671034346824,0.09627991303018922,0.3917866186947099,2.1518135052217957,Murah,Lumayan,Kecil,0
1.0374464691361753,-0.27649022892570746,-0.9928500682614679,0.4569073607497375,0.17673679167034267,-0.6534827150205118,0.09627991303018922,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Kecil,0
0.6866475041731108,0.2671423605033763,-0.5724075573421908,0.4569073607497375,0.46092825267709986,0.3034782560149146,7.406329692352465,0.3917866186947099,-0.1553177788627317,Sedang,Lumayan,Besar,2
0.3358485392100463,-0.07262800788980105,-0.4979965520247559,0.4465530159410943,0.7381882146349118,0.3034782560149146,2.532963172804281,0.3917866186947099,-0.1553177788627317,Sedang,Lumayan,Besar,1
0.3358485392100463,-0.16776371103989068,-0.42155245913034184,0.4465530159410943,1.3342971328442066,0.11208606180782957,1.7207354195462505,0.3917866186947099,-0.1553177788627317,Sedang,Lumayan,Sedang,1
0.3358485392100463,-0.20853615524707197,-0.5807025546562655,0.4465530159410943,1.2025986509142468,0.11208606180782957,1.7207354195462505,0.3917866186947099,-0.1553177788627317,Sedang,Lumayan,Sedang,1
1.0374464691361753,-0.3444443026043429,-0.7677872734898821,0.4465530159410943,-0.606522600860476,-0.6534827150205118,0.9085076662882199,0.3917866186947099,2.1518135052217957,Murah,Rendah,Kecil,0
1.0374464691361753,-0.20853615524707197,-0.6569433387929817,0.4465530159410943,-0.606522600860476,-0.6534827150205118,0.9085076662882199,0.3917866186947099,2.1518135052217957,Sedang,Lumayan,Kecil,0
0.3358485392100463,-0.4123983762829785,-0.46249884293070087,0.4465530159410943,1.2025986509142468,0.11208606180782957,1.7207354195462505,0.3917866186947099,-0.1553177788627317,Murah,Lumayan,Sedang,1
-0.014950425753018193,0.3776356843048376,-0.23483369606058163,0.4051356367065214,0.17673679167034267,0.3034782560149146,7.406329692352465,1.8244338461423053,-0.1553177788627317,Sedang,Lumayan,Besar,1
0.3358485392100463,0.22813672221183956,0.08533693556208649,0.4465530159410943,0.46092825267709986,0.3034782560149146,7.406329692352465,0.3917866186947099,-0.1553177788627317,Sedang,Tinggi,Besar,1
0.3358485392100463,0.33686324009765634,-0.4833176597189668,0.4051356367065214,0.17673679167034267,0.3034782560149146,7.406329692352465,1.8244338461423053,-0.1553177788627317,Sedang,Lumayan,Besar,2
-0.3657493907160827,-0.5122908645905725,1.2034944411490498,0.4465530159410943,-0.052002676944852375,0.3034782560149146,4.157418679320342,0.3917866186947099,-0.1553177788627317,Murah,Tinggi,Besar,1
-0.3657493907160827,-0.5618973383759764,1.2270375952904677,0.4465530159410943,-0.052002676944852375,0.3034782560149146,4.157418679320342,0.3917866186947099,-0.1553177788627317,Murah,Tinggi,Besar,1
-0.3657493907160827,-0.5469474421666767,1.0223463380402125,0.4569073607497375,-0.12131766743430533,0.3034782560149146,4.157418679320342,0.3917866186947099,-0.1553177788627317,Murah,Tinggi,Besar,1
1.0374464691361753,-0.20853615524707197,-0.7511972788617325,0.4465530159410943,-0.606522600860476,-0.6534827150205118,0.9085076662882199,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Kecil,0
0.3358485392100463,-0.47858564404596937,-0.693376268172447,0.4465530159410943,0.024243812593545966,-0.6534827150205118,0.9085076662882199,0.3917866186947099,2.1518135052217957,Murah,Rendah,Kecil,0
0.3358485392100463,-0.4110392948094057,-0.42334157619808344,0.4465530159410943,0.5371747422154978,-1.0362671034346824,0.9085076662882199,0.3917866186947099,2.1518135052217957,Murah,Lumayan,Kecil,0
0.6866475041731108,0.1330010190617499,-0.8835919418746113,0.4465530159410943,-0.19063265792375828,-1.0362671034346824,5.781874185836404,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Kecil,0
1.0374464691361753,0.4727713874549273,-0.2385745772022232,0.4465530159410943,-1.3967134924402398,0.11208606180782957,7.406329692352465,0.3917866186947099,2.1518135052217957,Sedang,Lumayan,Sedang,1
1.0374464691361753,0.30968161062620214,-1.0005351393024489,0.4465530159410943,-0.7590155799372722,-1.0362671034346824,5.781874185836404,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Kecil,0
-0.014950425753018193,0.5135438316621085,0.21915475987885058,0.4465530159410943,-0.052002676944852375,0.8776548386361708,7.406329692352465,0.3917866186947099,-0.1553177788627317,Mahal,Tinggi,Besar,1
-0.014950425753018193,-0.4106315703673339,-0.04392677258224448,0.4776160503670239,-0.8907140618672327,-0.27069832660634136,0.9085076662882199,-0.32453699502908795,2.1518135052217957,Murah,Lumayan,Sedang,1
1.0374464691361753,0.4727713874549273,-0.7271661837018396,0.4465530159410943,-1.3967134924402398,0.11208606180782957,7.406329692352465,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Sedang,2
0.3358485392100463,0.1330010190617499,0.43189704393394324,0.4465530159410943,0.46092825267709986,0.3034782560149146,7.406329692352465,0.3917866186947099,-0.1553177788627317,Sedang,Tinggi,Besar,1
0.6866475041731108,0.717406052698015,-0.41850282776487324,0.42584432632380786,1.6254200928999094,0.11208606180782957,4.969646432578373,-0.32453699502908795,0.6137259824987774,Mahal,Lumayan,Sedang,2
-0.014950425753018193,0.26890916641902085,0.0370307747330631,0.4051356367065214,0.17673679167034267,0.3034782560149146,7.406329692352465,1.8244338461423053,-0.1553177788627317,Sedang,Tinggi,Besar,1
1.0374464691361753,0.4727713874549273,-0.7207416269585857,0.4569073607497375,-1.3967134924402398,0.11208606180782957,7.406329692352465,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Sedang,2
-0.014950425753018193,0.36404486956911053,-0.6662955416470855,0.4465530159410943,-0.052002676944852375,0.8776548386361708,7.406329692352465,0.3917866186947099,-0.1553177788627317,Sedang,Lumayan,Besar,2
-0.014950425753018193,-0.5465397177246049,-0.36108843459098355,0.4051356367065214,-0.32233113985371886,-0.27069832660634136,3.345190926062312,0.3917866186947099,2.1518135052217957,Murah,Lumayan,Sedang,1
0.3358485392100463,0.4999530169263815,-0.9199842095025371,0.4465530159410943,0.17673679167034267,0.3034782560149146,7.406329692352465,1.8244338461423053,-0.1553177788627317,Sedang,Rendah,Besar,2
0.6866475041731108,0.09222857485456862,-0.6285207744668139,0.4465530159410943,-0.7104950865946554,0.11208606180782957,7.406329692352465,0.3917866186947099,2.1518135052217957,Sedang,Lumayan,Sedang,2
1.0374464691361753,0.30968161062620214,-0.7678279352414216,0.4465530159410943,-0.7590155799372722,-1.0362671034346824,5.781874185836404,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Kecil,0
1.0374464691361753,0.30968161062620214,-0.8055620406701536,0.4465530159410943,-0.7590155799372722,-1.0362671034346824,5.781874185836404,0.3917866186947099,2.1518135052217957,Sedang,Rendah,Kecil,0
0.6866475041731108,-0.0980428314456107,-0.6093284277401312,0.4465530159410943,0.1004903021319443,-1.0362671034346824,1.7207354195462505,0.3917866186947099,2.1518135052217957,Sedang,Lumayan,Kecil,0
0.6866475041731108,-0.4106315703673339,-0.36775696184347495,0.4465530159410943,0.18366829071928809,-1.0362671034346824,1.7207354195462505,0.3917866186947099,2.1518135052217957,Murah,Lumayan,Kecil,0
